 
****************************************
Report : cell
Design : mem_system
Version: B-2008.09-SP3
Date   : Thu Apr 21 02:04:37 2016
****************************************

Attributes:
    b - black box (unknown)
    h - hierarchical
    n - noncombinational
    p - parameterized
    r - removable
    u - contains unmapped logic

Cell                      Reference       Library             Area  Attributes
--------------------------------------------------------------------------------
AddrReqReg[0]             dff_232                         11.732500 h, n
AddrReqReg[1]             dff_233                         11.732500 h, n
AddrReqReg[2]             dff_234                         11.732500 h, n
AddrReqReg[3]             dff_235                         11.732500 h, n
AddrReqReg[4]             dff_236                         11.732500 h, n
AddrReqReg[5]             dff_237                         11.732500 h, n
AddrReqReg[6]             dff_238                         11.732500 h, n
AddrReqReg[7]             dff_239                         11.732500 h, n
AddrReqReg[8]             dff_240                         11.732500 h, n
AddrReqReg[9]             dff_241                         11.732500 h, n
AddrReqReg[10]            dff_242                         11.732500 h, n
AddrReqReg[11]            dff_243                         11.732500 h, n
AddrReqReg[12]            dff_244                         11.732500 h, n
AddrReqReg[13]            dff_245                         11.732500 h, n
AddrReqReg[14]            dff_246                         11.732500 h, n
AddrReqReg[15]            dff_247                         11.732500 h, n
DataInReqReg[0]           dff_216                         11.732500 h, n
DataInReqReg[1]           dff_217                         11.732500 h, n
DataInReqReg[2]           dff_218                         11.732500 h, n
DataInReqReg[3]           dff_219                         11.732500 h, n
DataInReqReg[4]           dff_220                         11.732500 h, n
DataInReqReg[5]           dff_221                         11.732500 h, n
U418                      MUX2X1          gscl45nm        3.754400  
U419                      INVX1           gscl45nm        1.407900  
U420                      OR2X1           gscl45nm        2.346500  
U421                      AND2X2          gscl45nm        2.815800  
U422                      INVX1           gscl45nm        1.407900  
U423                      INVX1           gscl45nm        1.407900  
U424                      AND2X2          gscl45nm        2.815800  
U425                      AND2X2          gscl45nm        2.815800  
U426                      INVX1           gscl45nm        1.407900  
U427                      AND2X1          gscl45nm        2.346500  
U428                      INVX1           gscl45nm        1.407900  
U429                      INVX1           gscl45nm        1.407900  
U430                      AND2X2          gscl45nm        2.815800  
U431                      INVX1           gscl45nm        1.407900  
U432                      AND2X2          gscl45nm        2.815800  
U433                      INVX1           gscl45nm        1.407900  
U434                      OR2X2           gscl45nm        2.815800  
U435                      INVX1           gscl45nm        1.407900  
U436                      AND2X2          gscl45nm        2.815800  
U437                      INVX1           gscl45nm        1.407900  
U438                      AND2X2          gscl45nm        2.815800  
U439                      INVX1           gscl45nm        1.407900  
U440                      OR2X2           gscl45nm        2.815800  
U441                      INVX1           gscl45nm        1.407900  
U442                      INVX1           gscl45nm        1.407900  
U443                      INVX1           gscl45nm        1.407900  
U444                      INVX1           gscl45nm        1.407900  
U445                      INVX1           gscl45nm        1.407900  
U446                      INVX1           gscl45nm        1.407900  
U447                      INVX1           gscl45nm        1.407900  
U448                      AND2X2          gscl45nm        2.815800  
U449                      OR2X1           gscl45nm        2.346500  
U450                      INVX1           gscl45nm        1.407900  
U451                      OR2X1           gscl45nm        2.346500  
U452                      INVX1           gscl45nm        1.407900  
U453                      BUFX2           gscl45nm        2.346500  
U454                      BUFX2           gscl45nm        2.346500  
U455                      BUFX2           gscl45nm        2.346500  
U456                      BUFX2           gscl45nm        2.346500  
U457                      BUFX2           gscl45nm        2.346500  
U458                      INVX1           gscl45nm        1.407900  
U459                      INVX1           gscl45nm        1.407900  
U460                      INVX1           gscl45nm        1.407900  
U461                      INVX1           gscl45nm        1.407900  
U462                      INVX1           gscl45nm        1.407900  
U463                      INVX1           gscl45nm        1.407900  
U464                      INVX1           gscl45nm        1.407900  
U465                      INVX1           gscl45nm        1.407900  
U466                      AND2X2          gscl45nm        2.815800  
U467                      OR2X1           gscl45nm        2.346500  
U468                      INVX1           gscl45nm        1.407900  
U469                      INVX1           gscl45nm        1.407900  
U470                      INVX1           gscl45nm        1.407900  
U471                      BUFX2           gscl45nm        2.346500  
U472                      BUFX2           gscl45nm        2.346500  
U473                      NOR2X1          gscl45nm        2.346500  
U474                      AND2X2          gscl45nm        2.815800  
U475                      OR2X1           gscl45nm        2.346500  
U476                      AND2X2          gscl45nm        2.815800  
U477                      BUFX2           gscl45nm        2.346500  
U478                      INVX1           gscl45nm        1.407900  
U479                      INVX1           gscl45nm        1.407900  
U480                      INVX1           gscl45nm        1.407900  
U481                      BUFX2           gscl45nm        2.346500  
U482                      MUX2X1          gscl45nm        3.754400  
U483                      MUX2X1          gscl45nm        3.754400  
U484                      MUX2X1          gscl45nm        3.754400  
U485                      INVX1           gscl45nm        1.407900  
U486                      AND2X2          gscl45nm        2.815800  
U487                      INVX1           gscl45nm        1.407900  
U488                      INVX8           gscl45nm        3.285100  
U489                      INVX8           gscl45nm        3.285100  
U490                      INVX8           gscl45nm        3.285100  
U491                      INVX8           gscl45nm        3.285100  
U492                      INVX8           gscl45nm        3.285100  
U493                      INVX8           gscl45nm        3.285100  
U494                      INVX8           gscl45nm        3.285100  
U495                      NAND2X1         gscl45nm        1.877200  
U496                      OAI21X1         gscl45nm        2.815800  
U497                      OAI21X1         gscl45nm        2.815800  
U498                      NAND2X1         gscl45nm        1.877200  
U499                      OAI21X1         gscl45nm        2.815800  
U500                      OAI21X1         gscl45nm        2.815800  
U501                      NOR2X1          gscl45nm        2.346500  
U502                      NOR2X1          gscl45nm        2.346500  
U503                      OAI21X1         gscl45nm        2.815800  
U504                      MUX2X1          gscl45nm        3.754400  
U505                      MUX2X1          gscl45nm        3.754400  
U506                      MUX2X1          gscl45nm        3.754400  
U507                      MUX2X1          gscl45nm        3.754400  
U508                      MUX2X1          gscl45nm        3.754400  
U509                      MUX2X1          gscl45nm        3.754400  
